name,gender
"Bursztein, Elie",M
"Burtscher, Martin",M
"Burtsev, Anton",M
"Busch, Costas",M
"Bush, Randy",M
"Bussche, Jan Van Den",M
"Busse, Anselm",M
"Bustamante, Fabian",M
"Bustos, Benjamín",M
"Butler, Kevin",M
"Butt, Ali R.",M
"Buttler, David",M
"Buttner, Gerd",M
"Buttyán, Levente",M
"Buyer, Johannes",M
"Buyuktosunoglu, Alper",M
"Buyya, Rajkumar",M
"Byan, Steve",M
"Byers, John W.",M
"Bykau, Siarhei",M
"Bykov, Maxim",M
"Bykov, Sergey",M
"Bylaska, Eric",M
"Byma, Stuart",M
"Byna, Suren",M
"Byrd, Jason N.",M
"Bättig, Martin",M
"Böhm, Christian",M
"Böhm, Klemens",M
"Böhme, Marcel",M
"Böhme, Rainer",M
"Bönisch, Thomas",M
"Böttinger, Konstantin",M
"Bøgh, Kenneth S.",M
"Büttner, Gerd",M
"Cabaleiro, José C.",M
"Caballero, Juan",M
"Cabot, Jordi",M
"Cabri, Giacomo",M
"Caceres, Rajmonda Sulo",F
"Cachin, Christian",M
"Cadar, Cristian",M
"Cadena, Jose",M
"Cadenelli, Nicola",M
"Caesar, Matthew",M
"Cafarella, Michael",M
"Caffarella, Mike",M
"Cai, Bowen",M
"Cai, Deng",M
"Cai, Qiong",M
"Cai, Renqin",M
"Cai, Wentong",M
"Cai, Xiao-Chuan",M
"Cai, Ying",M
"Cai, Zhongmin",M
"Caiafa, Cesar",M
"Cain, Chris",M
"Cain, Harold W.",M
"Cain, Trey",M
"Caino-Lores, Silvina",F
"Calamoneri, Tiziana",F
"Calandra, Henri",M
"Calandrino, Joseph",M
"Calciu, Irina",F
"Calderon, Alejandro",M
"Calheiros, Rodrigo N.",M
"Calhoun, Jon",M
"Cali, Andrea",M
"Caliskan, Aylin",F
"Callaghan, Mark",M
"Callan, Jamie",M
"Calotoiu, Alexandru",M
"Calyam, Prasad",M
"Calì, Andrea",M
"Camarero, Cristóbal",M
"Camargo, Edson Tavares",M
"Camargo, Raphael Y. De",M
"Cambazoglu, B. Barla",M
"Camenisch, Jan",M
"Cameron, Kirk W.",M
"Campanelli, Matteo",M
"Campanoni, Simone",M
"Campbell, Bradford",M
"Campbell, Roy",M
"Campes, Cassiano",M
"Campos, Raphael",M
"Canal, Ramon",M
"Canales, Rodrigo",M
"Candan, K. Selçuk",M
"Candea, George",M
"Candel, Arno",M
"Canel, Christopher",M
"Canini, Marco",M
"Canino, Anthony",M
"Canning, Andrew",M
"Cano, Ignacio",M
"Cano, Jose",M
"Canon, Louis-Claude",M
"Canon, Richard Shane",M
"Cantador, Iván",M
"Cantalupo, Christopher",M
"Cantin, Pierre-Luc",M
"Canuto, Sérgio",M
"Cao, Bokai",M
"Cao, Cheng",M
"Cao, Chun",M
"Cao, Da",M
"Cao, Jian",M
"Cao, Jiannong",M
"Cao, Jiaxin",M
"Cao, Lianjie",M
"Cao, Longbing",M
"Cao, Man",M
"Cao, Nan",M
"Cao, Qiang",M
"Cao, Qingqing",M
"Cao, Thang",M
"Cao, Xin",M
"Cao, Yang",M
"Cao, Yi",M
"Cao, Yinzhi",M
"Cao, Yue",M
"Cao, Yulong",M
"Cao, Zhen",M
"Capkun, Srdjan",M
"Cappello, Franck",M
"Cappos, Justin",M
"Capra, Robert",M
"Carastan-Santos, Danilo",M
"Carbin, Michael",M
"Cardellini, Valeria",F
"Cardenas, Alvaro A.",M
"Cardenas, Miguel",M
"Cardoso, João M. P.",M
"Carle, Georg",M
"Carlini, Nicholas",M
"Carlson, Richard",M
"Carlson, Travis",M
"Carlson, Trevor E.",M
"Carlsson, Niklas",M
"Carlsson, Trevor E.",F
"Carmean, Douglas M.",M
"Carmel, David",M
"Carmeli, Nofar",F
"Carmer, Brent",M
"Carno, Anthony",M
"Carns, Phil",M
"Carns, Philip",M
"Carothers, Chris",M
"Carothers, Christopher",M
"Carpen-Amarie, Alexandra",F
"Carpenter, Paul",M
"Carr, Scott",M
"Carra, Damiano",M
"Carrera, David",M
"Carretero, Jesus",M
"Carreño, Emmanuell Diaz",M
"Carribault, Patrick",M
"Carrington, Laura",F
"Carro, Luigi",M
"Carter, John",M
"Carvalho, Marcus",M
"Cary, John",M
"Carzaniga, Antonio",M
"Casale, Giuliano",M
"Casanova, Henri",M
"Casas, Marc",M
"Cash, David",M
"Cassel, Darion",M
"Cassell, Benjamin",M
"Cassuto, Yuval",M
"Castañeda, Armando",M
"Castells, Pablo",M
"Castelluccia, Claude",M
"Castelló, Adrián",M
"Castillo, Carlos",M
"Castillo, Claris",F
"Castrillón, Jerónimo",M
"Castro, Miguel",M
"Catalyurek, Umit V.",M
"Catasta, Michele",F
"Caulfield, Laura",F
"Caulfield, Tristan",M
"Cautis, Bogdan",M
"Cavalcanti, Guilherme",M
"Cavallaro, Lorenzo",M
"Cavazos, John",M
"Cavelan, Aurélien",M
"Caverlee, James",M
"Cavilla, Andres Lagar",M
"Cazzola, Walter",M
"Caíno-Lores, Silvina",F
"Cañamares, Rocío",F
"Ceballos, German",M
"Cecchetti, Ethan",M
"Ceci, Michelangelo",M
"Cecka, Cris",M
"Cela, José María",M
"Celik, Ahmet",M
"Celik, Berk",M
"Celis, L. Elisa",F
"Cello, Marco",M
"Censor-Hillel, Keren",F
"Cerdà-Alabern, Llorenç",M
"Cerf, Loïc",M
"Ceri, Stefano",M
"Cerqueira, Joao Pedro",M
"Cerulli, Andrea",M
"Cetintemel, Ugur",M
"Ceze, Luis",M
"Cha, Sang Kil",M
"Cha, Sungdeok",M
"Chaabane, Abdelberi",M
"Chabbi, Milind",M
"Chabridon, Sophie",F
"Chachra, Neha",F
"Chadalavada, Kalyana",M
"Chai, Anchen",M
"Chai, Chengliang",M
"Chai, Eugene",M
"Chaidaroon, Suthee",M
"Chaintreau, Augustin",M
"Chaix, Fabien",M
"Chajed, Tej",M
"Chakaravarthy, Venkatesan T.",M
"Chakrabarti, Aniket",M
"Chakrabarti, Dhruva R.",M
"Chakraborty, Soubhik",M
"Chakraborty, Sourav",M
"Challen, Geoffrey",M
"Chamberlain, Brad",M
"Chamith, Buddhika",M
"Chan, Chee-Yong",M
"Chan, Eric S.",M
"Chan, Helen H. W.",F
"Chan, Hubert",M
"Chan, Jeffrey",M
"Chan, Joel",M
"Chan, Keith",M
"Chan, Philip",M
"Chan, Po-Wei",M
"Chan, Tsz Nam",M
"Chandola, Varun",M
"Chandra, Abhishek",M
"Chandra, Ranveer",F
"Chandramouli, Badrish",M
"Chandramowlishwaran, Aparna",F
"Chandran, Nishanth",M
"Chandrasekar, Kavitha",F
"Chandrasekaran, Sunita",F
"Chandrashekhara, Sharath",M
"Chang, Bo-Sin",M
"Chang, Bor-Yuh Evan",M
"Chang, Choong-Seock",M
"Chang, Ee-Chien",M
"Chang, Hyunseok",M
"Chang, Jichuan",M
"Chang, Kenneth",M
"Chang, Kevin Chen-Chuan",M
"Chang, Kevin R.",M
"Chang, Kevin",M
"Chang, Kyung-Ah",F
"Chang, Li-Pin",M
"Chang, Li-Wen",M
"Chang, Lijun",M
"Chang, Rocky",M
"Chang, Rong N.",M
"Chang, Ting-Jung",F
"Chang, Wei-Cheng",M
"Chang, Xiaojun",M
"Chang, Yi",M
"Chang, Yiyang",M
"Chang-Fong, Nicholas",M
"Chao, Clifford",M
"Chao, Lu",M
"Chaoji, Vineet",M
"Chaparro-Baquero, Gustavo A.",M
"Chapman, Barbara",F
"Chapuis, Bertil",M
"Chard, Kyle",M
"Chard, Ryan",M
"Chase, Jeffrey S.",M
"Chase, Melissa",F
"Chasins, Sarah",F
"Chasparis, Georgios",M
"Chaterji, Somali",F
"Chatterjee, Niladrish",M
"Chatterjee, Rahul",M
"Chatzidimitriou, Athanasios",M
"Chatzopoulos, Georgios",M
"Chau, Duen Horng",M
"Chau, Sze Yiu",M
"Chaudhari, Pranav",M
"Chaudhuri, Abon",M
"Chaudhuri, Avik",M
"Chaudhuri, Kamalika",F
"Chaudhuri, Mainak",M
"Chaudhuri, Surajit",M
"Chaudhuri, Swarat",M
"Chaudhury, Bhaskar",M
"Chavan, Amit",M
"Chavan, Shasank",M
"Chavda, Chintan",M
"Chawla, Nitesh V.",M
"Chawla, Sanjay",M
"Chayes, Jennifer Tour",F
"Che, Shuai",M
"Cheah, Chern",M
"Chebrolu, Kameswari",F
"Checconi, Fabio",M
"Chechik, Marsha",F
"Checkoway, Stephen",M
"Chen, Ang",M
"Chen, Arbee L.P.",M
"Chen, Bee-Chung",M
"Chen, Bihuan",M
"Chen, Bo",M
"Chen, Bowei",M
"Chen, Celia",F
"Chen, Changping",M
"Chen, Chen",M
"Chen, Cheng",M
"Chen, Deming",M
"Chen, Dongyao",M
"Chen, Enhong",M
"Chen, Feng",M
"Chen, Gang",M
"Chen, Guojun",M
"Chen, Guoxing",M
"Chen, Guoyang",M
"Chen, Haibo",M
"Chen, Han",M
"Chen, Hao",M
"Chen, Haogang",M
"Chen, Haopeng",M
"Chen, Hongxu",M
"Chen, Hongzhi",M
"Chen, Hsin-Hsi",M
"Chen, Huan",M
"Chen, Huixiang",M
"Chen, Jackie",F
"Chen, Jia",M
"Chen, Jian",M
"Chen, Jianfei",M
"Chen, Jianjun",M
"Chen, Jianshu",M
"Chen, Jianxi",M
"Chen, Jieyang",M
"Chen, Jiming",M
"Chen, Jingyuan",M
"Chen, Kai",M
"Chen, Kang",M
"Chen, Keke",M
"Chen, Langshi",M
"Chen, Lei",M
"Chen, Li",M
"Chen, Liang",M
"Chen, Linchuan",M
"Chen, Liqun",M
"Chen, Lizhong",M
"Chen, Long",M
"Chen, Lu",M
"Chen, Lydia Y.",F
"Chen, Min",M
"Chen, Ming",M
"Chen, Ming-Syan",M
"Chen, Mingyu",M
"Chen, Pengfei",M
"Chen, Peter M.",M
"Chen, Peter P.",M
"Chen, Pin-Yu",M
"Chen, Ping",M
"Chen, Qi Alfred",M
"Chen, Quan",M
"Chen, Rong",M
"Chen, Ruey-Cheng",M
"Chen, Ruichuan",M
"Chen, Sanchuan",M
"Chen, Sheng",M
"Chen, Shigang",M
"Chen, Shimin",M
"Chen, Shiping",M
"Chen, Shu-Ching",M
"Chen, Shuang",F
"Chen, Shuo",M
"Chen, Songqing",M
"Chen, Sui",M
"Chen, Tao",M
"Chen, Tianshi",M
"Chen, Tong",M
"Chen, Wei",M
"Chen, WenGuang",M
"Chen, Wengguan",M
"Chen, Wenguang",M
"Chen, Xi",M
"Chen, Xiang",M
"Chen, Xiaojiang",M
"Chen, Xin",M
"Chen, Xinyu",M
"Chen, Xu",M
"Chen, Xusheng",M
"Chen, Yajing",F
"Chen, Yan",M
"Chen, Yaohui",M
"Chen, Yi",F
"Chen, Yi-Chao",M
"Chen, Yingying",F
"Chen, Yiran",M
"Chen, Yixin",M
"Chen, Yizheng",F
"Chen, Yong",M
"Chen, Yongle",M
"Chen, Youmin",F
"Chen, Yu",M
"Chen, Yu-Fang",M
"Chen, Yu-Sheng",M
"Chen, Yueguo",M
"Chen, Yunji",M
"Chen, Zhanhao",M
"Chen, Zhe",M
"Chen, Zheng",M
"Chen, Zhi",M
"Chen, Zhiguang",M
"Chen, Zhiyuan",M
"Chen, Zhuan",M
"Chen, Zhumin",M
"Chen, Zizhong",M
"Cheney, James",M
"Cheng, Betty",F
"Cheng, Chih-Chi",M
"Cheng, Hong",F
"Cheng, James",M
"Cheng, Jinglei",M
"Cheng, Liqun",M
"Cheng, Long",M
"Cheng, Luwei",M
"Cheng, Minhao",M
"Cheng, Peng",M
"Cheng, Reynold",M
"Cheng, Wei",M
"Cheng, Xu",M
"Cheng, Xueqi",M
"Cheng, Yueqiang",M
"Cheng, Zhihao",M
"Cheng, Zhiyong",M
"Cheramangalath, Unnikrishnan",M
"Cheriere, Nathanael",M
"Cherkasova, Ludmila",F
"Cherrueau, Ronan-Alexandre",M
"Cherukuri, Naveen",M
"Cherupalli, Hari",M
"Chervenak, Ann",F
"Cheshmi, Kazem",M
"Chester, Sean",M
"Chestnut, Stephen",M
"Chetlur, Malolan",M
"Cheung, Alvin",M
"Cheung, Ming",M
"Cheung, Yiu-Ming",M
"Chevalier, Troy",M
"Chhetri, Mohan Baruwal",M
"Chhotaray, Animesh",M
"Chi, Andrew",M
"Chi, Ping",F
"Chiang, Mung",M
"Chiba, Daniel",M
"Chiba, Shigeru",M
"Chidambaram, Balagurana",M
"Chidambaram, Vijay",M
"Chien, Andrew A.",M
"Chierichetti, Flavio",M
"Chiesa, Marco",M
"Chifu, Adrian-Gabriel",M
"Child, Hank",M
"Childers, Bruce R.",M
"Childs, Hank",M
"Chilimbi, Trishul",M
"Chintalapati, Murali",M
"Chintalapudi, Krishna",M
"Chiou, Derek",M
"Chirkova, Rada",F
"Chishti, Zeshan A.",M
"Chisnall, David",M
"Chitnis, Rajesh",M
"Chiu, Chui-Hui",M
"Chiu, Dah Ming",M
"Chiu, David",M
"Chiu, Virginia",F
"Chlebus, Bogdan",M
"Chlipala, Adam",M
"Cho, Benjamin",M
"Cho, Brian",M
"Cho, Geumhwan",M
"Cho, Hyeon Gyu",M
"Cho, Hyunyoon",M
"Cho, Inho",M
"Cho, Junguk",M
"Cho, Junsung",M
"Cho, Kenjiro",M
"Cho, Kyong-Tak",M
"Cho, Kyu Tae",M
"Cho, Shenghsun",M
"Cho, Yeongpil",M
"Cho, Youngsu",M
"Chockler, Gregory",M
"Choe, Yung Ryn",M
"Choffnes, David",M
"Choi, Changho",M
"Choi, Jee W.",M
"Choi, Jiho",M
"Choi, Jinho",M
"Choi, Jong Youl",M
"Choi, Jongmoo",M
"Choi, Jungsik",M
"Choi, Minsuk",M
"Choi, Seung Geol",M
"Choi, Seungpyo",M
"Choi, Wonik",M
"Choi, Wonil",M
"Choi, Woohyuk",M
"Choi, Young-Ri",F
"Chole, Sharad",M
"Chong, Anthony",M
"Chong, Fred",M
"Chong, Frederic T.",M
"Chong, Stephen",M
"Choo, Jaegul",M
"Chothia, Zaheer",M
"Chou, Cheng-Fu",M
"Chou, Jerry",M
"Chou, Stephen",M
"Choudhary, Alok",M
"Choudhuri, Arka Rai",M
"Choudhury, Ahana Roy",F
"Choudhury, Romit Roy",M
"Choukse, Esha",F
"Chow, Edmond",M
"Chowdhury, Anusha",F
"Chowdhury, Mosharaf",M
"Chowdhury, Omar",M
"Chowdhury, Rezaul",M
"Christensen, Michael",M
"Christin, Nicolas",M
"Christodorescu, Mihai",M
"Chrupala, Grzegorz",M
"Chtchelkanova, Almadena",F
"Chu, Ching-Hsiang",M
"Chu, David",M
"Chu, Shumo",M
"Chu, Wei",M
"Chua, Roy",M
"Chua, Tat-Seng",M
"Chuah, Edward",M
"Chuang, Ho-Ren",M
"Chuang, Shang-Tse",M
"Chugh, Ravi",M
"Chun, Brent",M
"Chun, Byung-Gon",M
"Chunduri, Sudheer",M
"Chung, Andrew",M
"Chung, Eric",M
"Chung, Fu-Lai",M
"Chung, I-Hsin",M
"Chung, Jinsuk",M
"Chung, Simon",M
"Chung, Sung Woo",M
"Chung, Taejoong",M
"Chuo, Li-Xuan",M
"Churchill, Berkeley",M
"Churchill, Randy Michael",M
"Chuvelev, Michael",M
"Cianciosa, Mark",M
"Cicotti, Pietro",M
"Cidon, Asaf",M
"Cieslewicz, John",M
"Cintra, Marcelo",M
"Cintuglu, Mehmet H.",M
"Ciorba, Florina",F
"Cirne, Walfredo",M
"Ciucanu, Radu",M
"Ciucu, Florin",M
"Claffy, Kimberly",F
"Clark, Alexandra",F
"Clark, Chris",M
"Clark, Kate",F
"Clark, Tony",M
"Clauss, Philippe",M
"Clay, Robert",M
"Clayton, Richard",M
"Clebsch, Sylvan",M
"Clegg, Richard",M
"Clement, Allen",M
"Clemente-Castelló, Francisco J.",M
"Clementi, Andrea",F
"Clements, Abraham A",M
"Clements, Austin T.",M
"Clemmer, Alex",M
"Clemons, Jason",M
"Clinchant, Stephane",M
"Cline, Daren B. H.",M
"Clyne, John",M
"Cock, David",M
"Coelho, Fábio André",M
"Coen, Janice",F
"Coenen, Frans",M
"Coffman, Paul",M
"Coghlan, Susan",F
"Cogumbreiro, Tiago",M
"Cohen, Albert",M
"Cohen, Avichai",M
"Cohen, David",M
"Cohen, Edith",F
"Cohen, Johanne",F
"Cohen, Maxime C.",M
"Cohen, Nachshon",M
"Cohen, Reuven",M
"Cohen, Sara",F
"Cohen, Tzachi",M
"Cohen-Boulakia, Sarah",F
"Cohney, Shaanan",M
"Cojocar, Lucian",M
"Colazzo, Dario",M
"Cole, Michael",M
"Cole, Richard",M
"Colin, Alexei",M
"Collange, Sylvain",M
"Collins, Michael",M
"Collins-Thompson, Kevyn",M
"Colmant, Maxime",M
"Colton, Martin Farach",M
"Comanescu, Oxana",F
"Comignani, Ugo",M
"Condie, Tyson",M
"Conforti, Raffaele",M
"Cong, Gao",M
"Cong, Guojing",M
"Cong, Jason",M
"Connors, Tiffany",F
"Constantinescu, Emil",M
"Contag, Moritz",M
"Contavalli, Carlo",M
"Conte, Alessio",M
"Conte, Tom",M
"Continella, Andrea",M
"Contrastin, Mistral",M
"Conway, Alex",M
"Conway, Mike",M
"Conway, Steve",M
"Cook, Brandon",M
"Cook, Diane",F
"Cook, Jeanine",F
"Coomer, James",M
"Coon, Ethan",M
"Cooper, Brian",M
"Cooper, Colin",M
"Coppens, Bart",M
"Coquery, Emmanuel",M
"Cordeiro, Daniel",M
"Coriell, Jeremy",M
"Corina, Jake",M
"Cormack, Gordon V.",M
"Cormode, Graham",M
"Cornebize, Tom",M
"Corner, Mark",M
"Corporaal, Henk",M
"Correia, Miguel",M
"Corrigan-Gibbs, Henry",M
"Cortes, Toni",M
"Cortesi, Agostino",M
"Cortez, Eli",M
"Cortier, Véronique",F
"Cortés, Toni",M
"Coscia, Michele",M
"Cosenza, Biagio",M
"Coskun, Ayse K.",F
"Costa, Diego",M
"Costa, Georges Da",M
"Costa, Manuel",M
"Costa, Paolo",M
"Costa, Pedro A. R. S.",M
"Costa, Timothy B.",M
"Costan, Alexandru",M
"Coti, Camille",F
"Couch, Sean",M
"Coull, Scott",M
"Coullon, Hélène",F
"Couteau, Geoffroy",M
"Couto, Marco",M
"Cox, David",M
"Cox, Guilherme",M
"Cox, Ingemar",M
"Cox, Landon",M
"Crane, Stephen",M
"Crankshaw, Daniel",M
"Cranor, Lorrie Faith",F
"Craswell, Nick",M
"Crawford, Victoria G.",F
"Cremers, Cas",M
"Cremilleux, Bruno",M
"Cremonesi, Francesco",M
"Crescenzi, Pierluigi",M
"Crispo, Bruno",M
"Cristal, Adrian",M
"Cristea, Valentin",M
"Cristofaro, Emiliano De",M
"Criswell, John",M
"Croft, W. Bruce",M
"Crooks, Natacha",F
"Crosser, Corey",M
"Crovella, Mark",M
"Crowcroft, Jon",M
"Cryan, Jenna",F
"Cudre-Mauroux, Philippe",M
"Cuevas, Rubén",M
"Cugola, Gianpaolo",M
"Cui, Bin",M
"Cui, Heming",M
"Cui, Henggang",M
"Cui, Huimin",F
"Cui, Jinhua",F
"Cui, Limeng",F
"Cui, Lizhen",M
"Cui, Peng",M
"Cui, Weidong",M
"Cui, Weilong",M
"Cui, Wenzhi",M
"Cui, Xiaolong",M
"Cui, Xuewen",M
"Cui, Yi",M
"Cui, Yifeng",M
"Cui, Yong",M
"Culberson, Joseph",M
"Culpepper, J. Shane",M
"Cummins, Chris",M
"Cunha, Italo",M
"Cunha, Jácome",M
"Cunningham, Robert K.",M
"Curino, Carlo",M
"Curmei, Mihaela",M
"Curran, Max",M
"Curtis, Tonya",F
"Curtis-Maury, Matthew",M
"Curtsinger, Charlie",M
"Cutsem, Tom Van",M
"Cuzzocrea, Alfredo",M
"Cvrcek, Dan",M
"Cytron, Ron",M
"Czarnecki, Krzysztof",M
"Czumaj, Artur",M
"Czyzowicz, Jurek",M
"Cárdenas, Miguel",M
"D'Angelo, Gianlorenzo",M
"D'Antoni, Loris",M
"D'Antras, Amanieu",M
"D'Mello, Michael",M
"D'Souza, Sandeep",M
"DAngelo, Gianlorenzo",M
"DAntoni, Loris",M
"DSouza, Sandeep",M
"Da, Zhang",M
"Dachman-Soled, Dana",F
"Dacosta, Italo",M
"Dagand, Pierre-Evariste",M
"Dagenais, Michel",M
"Daglis, Alexandros",M
"Dagnino, Francesco",M
"Dahandeh, Shafa",M
"Dahl, Jon A.",M
"Dahlgren, Fredrik",M
"Dahlgren, Kathryn",F
"Dahlin, Mike",M
"Dai, Dong",M
"Dai, Wei",M
"Dai, Weiqi",M
"Dai, Xiaohai",M
"Dai, Yafei",F
"Dai, Yuting",F
"Dai, Zhuyun",M
"Dainotti, Alberto",M
"Dalessandro, Luke",M
"Daley, Mike",M
"Dall, Christoffer",M
"Dally, William",M
"Dalton, Chris",M
"Dalton, Jeffrey",M
"Dam, Hubertus Van",M
"Dam, Kerstin Kleese Van",F
"Damiani, Ernesto",M
"Damodaran, Raguram",M
"Damoulas, Theo",M
"Dan, Asa",M
"Danalis, Anthony",M
"Danelutto, Marco",M
"Danescu-Niculescu-Mizil, Cristian",M
"Daneshtalab, Masoud",M
"Danezis, George",M
"Dang, Dharanidhar",M
"Dang, Hoang-Vu",M
"Dang, Hung",M
"Dang, Yingnong",M
"Danilov, Nikita",M
"Danilova, Anastasia",F
"Danish, Matthew",M
"Danskin, John",M
"Dantu, Karthik",M
"Darbaz, Umur",M
"Das, Abhimanyu",M
"Das, Anup",M
"Das, Anupam",M
"Das, Arghya Kusum",M
"Das, Chita R.",M
"Das, Dipankar",M
"Das, Gautam",M
"Das, Harshvardhan",M
"Das, Kamalika",F
"Das, Mahashweta",F
"Das, Rajdeep",M
"Das, Reetuparna",F
"Das, Samir R.",M
"Das, Sanjib",M
"Das, Sanjoy",M
"Das, Shidhartha",M
"Das, Shirshanka",M
"Das, Sudipto",M
"Dasgupta, Anirban",M
"Dash, Sajal",M
"Dashti, Mohammad",M
"Dasika, Ganesh",M
"Dasilva, Altigran-Soares",M
"Dass, Jyotikrishna",M
"Datta, Ajoy K.",M
"Datta, Anupam",M
"Dau, Hoang Anh",F
"Dau, Matt",M
"Daudjee, Khuzaima",M
"Dautenhahn, Nathan",M
"Davatz, Christian",M
"Davatzikos, Christos",M
"Dave, Ankur",M
"Davi, Lucas",M
"David, Robin",M
"David, Yaniv",M
"Davidson, Ian",M
"Davidson, Susan",F
"Davies, Peter",M
"Davis, Brooks",M
"Davis, Claude H.",M
"Davis, James",M
"Davis, Kei",M
"Davison, Brian",M
"Davulcu, Hasan",M
"Dawson, Michael",M
"Day, Marcus",M
"Dayan, Niv",M
"Dayarathna, Miyuru",M
"De, Swades",M
"Dean, Jeffrey",M
"Debaillie, Björn",M
"Debardeleben, Nathan",M
"Debbabi, Mourad",M
"Debbage, Mark",M
"Deblasio, Joe",M
"Dechand, Sergej",M
"Dechev, Damian",M
"Deconinck, Willem",M
"Dedhia, Veer",M
"Deelman, Ewa",F
"Deep, Rohit",M
"Deep, Shaleen",M
"Defago, Xavier",M
"Degomme, Augustin",M
"Dehghani, Mostafa",M
"Dehnavi, Maryam Mehri",F
"Dehne, Frank",M
"Dejong, Gerald",M
"Delalondre, Fabien",M
"Delasalles, Edouard",M
"Delicato, Flavia",F
"Deligiannis, Pantazis",M
"Delignat-Lavaud, Antoine",M
"Delimitrou, Christina",F
"Dell’Amico, Matteo",M
"Delmelle, Eric",M
"Delozier, Christian",M
"Delporte-Gallet, Carole",F
"Demartini, Gianluca",M
"Demassey, Sophie",F
"Demeester, Thomas",M
"Demertzis, Ioannis",M
"Demiriz, Ayhan",M
"Demiryurek, Ugur",M
"Demke-Brown, Angela",F
"Demmel, James",M
"Demmler, Daniel",M
"Demner, Dina",F
"Demsky, Brian",M
"Deng, Alex",M
"Deng, Cheng",M
"Deng, Dingxiong",M
"Deng, Dong",M
"Deng, Hongbo",M
"Deng, Juan",F
"Deng, Liang",M
"Deng, Nan",M
"Deng, Shuiguang",M
"Deng, Ting",F
"Deng, Xiaohong",F
"Deng, Yangdong",M
"Deng, Yuefan",M
"Deng, Yuhui",M
"Deng, Zhaoxia",F
"Denhe, Frank",M
"Denis, Alexandre",M
"Deniz, Fatma",F
"Denning, Tamara",F
"Dennison, Larry",M
"Denny, Joel",M
"Denoyer, Ludovic",M
"Denton, Anne",F
"Depei, Qian",M
"Derler, David",M
"Derose, Luiz",M
"Derr, Erik",M
"Derr, Kurt",M
"Desell, Travis",M
"Deshpande, Amol",M
"Deshpande, Aniruddha",M
"Deslippe, Jack",M
"Desnoyers, Peter",M
"Desprez, Frederic",M
"Dessouky, Ghada",F
"Deutch, Daniel",M
"Deutsch, Alin",M
"Deutschbein, Calvin",M
"Dev, Bhanu",M
"Devadas, Srinivas",M
"Deveci, Mehmet",M
"Devendran, Dharshi",F
"Devietti, Joseph",M
"Devine, Karen",F
"Devismes, Stéphane",M
"Dewar, Mike",M
"Dewitt, David",M
"Dey, Akon",M
"Dey, Moumita",F
"Dhamdhere, Amogh",M
"Dhar, Anindya Sundar",M
"Dhar, Ashutosh",M
"Dhara, Souvik",M
"Dharamdasani, Hitesh",M
"Dhawan, Medhavi",M
"Dhekne, Ashutosh",M
"Dhillon, Inderjit",M
"Dhodapkar, Rahul",M
"Dhulipala, Laxman",M
"Dhurandhar, Amit",M
"Di, Jia",M
"Di, Sheng",M
"Diaconescu, Ada",F
"Diamond, Philip",M
"Diamos, Greg",M
"Diao, Yanlei",F
"Diaz, Claudia",F
"Diaz, Vladimir",M
"Diaz-Montes, Javier",M
"Dicarlo, Leonardo",M
"Dice, David",M
"Dickerson, Thomas",M
"Didona, Diego",M
"Diener, Matthias",M
"Diestelhorst, Stephan",M
"Dietrich, Christian",M
"Dietrich, Jens",M
"Dietrich, Mark",M
"Dietz, Laura",F
"Dietzel, Christoph",M
"Dieudonne, Yoann",M
"Difallah, Djellel Eddine",M
"Dig, Danny",M
"Dijk, Marten Van",M
"Dilli, Dayal",M
"Dillig, Isil",F
"Dillig, Thomas",M
"Dimitropoulos, Xenofontas",M
"Dimitrov, Vassil",M
"Dimitrova, Desislava",F
"Dimić, Vladimir",M
"Dimopoulos, Stratos",M
"Dimoulas, Christos",M
"Dinan, James",M
"Dincer, B. Taner",M
"Dinda, Peter",M
"Ding, Bo",M
"Ding, Bolin",M
"Ding, Caiwen",M
"Ding, Chen",M
"Ding, Cong",M
"Ding, Ning",M
"Ding, Rui",M
"Ding, Shuai",M
"Ding, Wei",F
"Ding, Xuhua",M
"Ding, Yi",F
"Ding, Yifei",M
"Ding, Ying",F
"Ding, Yongshan",M
"Ding, Yufei",F
"Dinh, Thang N.",M
"Dinh, Tien Tuan Anh",M
"Dinkelaker, Tom",M
"Dinu, Florin",M
"Distefano, Salvatore",M
"Distler, Tobias",M
"Dittmann, Gero",M
"Dittrich, Jens",M
"Diwan, Amer",M
"Djidjev, Hristo",M
"Djordjevic, Ivan B.",M
"Djuric, Nemanja",M
"Do, Trong Dinh Thac",M
"Doallo, Ramon",M
"Doan, Anhai",M
"Dobre, Ciprian",M
"Dobrev, Stefan",M
"Doerfler, Periwinkle",F
"Doerner, Jack",M
"Doerr, Benjamin",M
"Doerr, Carola",F
"Dogan, Halit",M
"Dogar, Fahad",M
"Dolan-Gavitt, Brendan",M
"Dolev, Danny",M
"Dolev, Shlomi",M
"Dolz, Manuel",M
"Domeniconi, Carlotta",F
"Domingo-Ferrer, Josep",M
"Domke, Felix",M
"Domke, Jens",M
"Donaldson, Alastair",M
"Donato, Debora",F
"Donenfeld, Jason A.",M
"Dong, Bin",M
"Dong, Changyu",M
"Dong, Dezun",M
"Dong, Eddie",M
"Dong, Guozhu",M
"Dong, Han",M
"Dong, Hongbo",M
"Dong, Liming",M
"Dong, Mingkai",M
"Dong, Siying",M
"Dong, Wei",M
"Dong, Xin",F
