name,gs_email,role,key
"Keeton, Kimberly",,author,ASPLOS_17_010
"Zhang2, Tong",,author,ASPLOS_17_011
"Jung, Changhee",@cs.vt.edu,author,ASPLOS_17_011
"Lee, Dongyoon",@vt.edu,author,ASPLOS_17_011
"Olson, Lena E.",@cs.wisc.edu,author,ASPLOS_17_012
"Hill, Mark D.",@cs.wisc.edu,author,ASPLOS_17_012
"Wood, David A.",@cs.wisc.edu,author,ASPLOS_17_012
"Mcmahan, Joseph",,author,ASPLOS_17_013
"Christensen, Michael",,author,ASPLOS_17_013
"Nichols, Lawton",@cs.ucsb.edu,author,ASPLOS_17_013
"Roesch, Jared",@cs.uw.edu,author,ASPLOS_17_013
"Guo, Sung-Yee",,author,ASPLOS_17_013
"Hardekopf, Ben",,author,ASPLOS_17_013
"Sherwood, Timothy",@cs.ucsb.edu,author,ASPLOS_17_013
"Hsiao, Chun-Hung",,author,ASPLOS_17_014
"Narayanasamy, Satish",@umich.edu,author,ASPLOS_17_014
"Idris, Essam Muhammad",,author,ASPLOS_17_014
"Pereira, Cristiano L.",,author,ASPLOS_17_014
"Pokam, Gilles",@intel.com,author,ASPLOS_17_014
"Calciu, Irina",@vmware.com,author,ASPLOS_17_015
"Sen, Siddhartha",@cs.princeton.edu,author,ASPLOS_17_015
"Balakrishnan, Mahesh",@yale.edu,author,ASPLOS_17_015
"Auguilera, Marcos K.",@vmware.com,author,ASPLOS_17_015
"Vora, Keval",@cs.ucr.edu,author,ASPLOS_17_016
"Tian, Chen",,author,ASPLOS_17_016
"Gupta, Rajiv",@cs.ucr.edu,author,ASPLOS_17_016
"Hu, Ziang",,author,ASPLOS_17_016
"Vora, Keval",@cs.ucr.edu,author,ASPLOS_17_017
"Gupta, Rajiv",@cs.ucr.edu,author,ASPLOS_17_017
"Xu, Guoqing Harry",@ics.uci.edu,author,ASPLOS_17_017
"Powers, Bobby",,author,ASPLOS_17_018
"Vilk, John",@cs.umass.edu,author,ASPLOS_17_018
"Berger, Emery",@cs.umass.edu,author,ASPLOS_17_018
"Rajbhandari, Samyam",@microsoft.com,author,ASPLOS_17_019
"He, Yuxiong",@microsoft.com,author,ASPLOS_17_019
"Ruwase, Olatunji",@microsoft.com,author,ASPLOS_17_019
"Carbin, Michael",@csail.mit.edu,author,ASPLOS_17_019
"Chilimbi, Trishul",,author,ASPLOS_17_019
"Sundararajah, Kirshanthan",@purdue.edu,author,ASPLOS_17_020
"Sakka, Laith",@purdue.edu,author,ASPLOS_17_020
"Kulkarni, Milind",@purdue.edu,author,ASPLOS_17_020
"Li, Ang",@pnnl.gov,author,ASPLOS_17_021
"Song, Shuaiwen Leon",@pnnl.gov,author,ASPLOS_17_021
"Liu, Weifeng",@ntnu.no,author,ASPLOS_17_021
"Liu, Xu",@cs.wm.edu,author,ASPLOS_17_021
"Kumar, Akash",@tu-dresden.de,author,ASPLOS_17_021
"Corporaal, Henk",@tue.nl,author,ASPLOS_17_021
"Churchill, Berkeley",,author,ASPLOS_17_022
"Sharma, Rahul",@microsoft.com,author,ASPLOS_17_022
"Bastien, Jean-Francois",,author,ASPLOS_17_022
"Aiken, Alex",@cs.stanford.edu,author,ASPLOS_17_022
"Liu, Mengxing",@mails.tsinghua.edu.cn,author,ASPLOS_17_023
"Zhang, Mingxing",@mails.tsinghua.edu.cn,author,ASPLOS_17_023
"Chen, Kang",,author,ASPLOS_17_023
"Qian, Xuehai",@usc.edu,author,ASPLOS_17_023
"Wu, Yongwei",@tsinghua.edu.cn,author,ASPLOS_17_023
"Zheng, Weimin",@tsinghua.edu.cn,author,ASPLOS_17_023
"Ren, Jinglei",,author,ASPLOS_17_023
"Klimovic, Ana",@stanford.edu,author,ASPLOS_17_024
"Litz, Heiner",@stanford.edu,author,ASPLOS_17_024
"Kozyrakis, Christos",@stanford.edu,author,ASPLOS_17_024
"Jevdjic, Djordje",@epfl.ch,author,ASPLOS_17_025
"Strauss, Karin",,author,ASPLOS_17_025
"Ceze, Luis",@cs.washington.edu,author,ASPLOS_17_025
"Malvar, Henrique",@alum.mit.edu,author,ASPLOS_17_025
"Elyasi, Nima",@psu.edu,author,ASPLOS_17_026
"Arjomand, Mohammad",@gatech.edu,author,ASPLOS_17_026
"Sivasubramaniam, Anand",@cse.psu.edu,author,ASPLOS_17_026
"Kandemir, Mahmut T.",@cse.psu.edu,author,ASPLOS_17_026
"Das, Chita R.",@cse.psu.edu,author,ASPLOS_17_026
"Jung, Myoungsoo",@yonsei.ac.kr,author,ASPLOS_17_026
"Wang, Kai",@uci.edu,author,ASPLOS_17_027
"Hussain, Aftab",@uci.edu,author,ASPLOS_17_027
"Zuo, Zhiqiang",@tju.edu.cn,author,ASPLOS_17_027
"Xu, Guoqing Harry",@ics.uci.edu,author,ASPLOS_17_027
"Amiri, Ardalan",@uci.edu,author,ASPLOS_17_027
"Ren, Ao",@syr.edu,author,ASPLOS_17_028
"Li, Ji",@usc.edu,author,ASPLOS_17_028
"Li, Zhe",@syr.edu,author,ASPLOS_17_028
"Ding, Caiwen",@syr.edu,author,ASPLOS_17_028
"Qian, Xuehai",@usc.edu,author,ASPLOS_17_028
"Qiu, Qinru",@syr.edu,author,ASPLOS_17_028
"Yuan, Bo",@ccny.cuny.edu,author,ASPLOS_17_028
"Wang, Yanzhi",@syr.edu,author,ASPLOS_17_028
"Ajay, Jerry",@buffalo.edu,author,ASPLOS_17_029
"Song, Chen",@buffalo.edu,author,ASPLOS_17_029
"Rathore, Aditya Singh",@buffalo.edu,author,ASPLOS_17_029
"Zhou, Chi",@buffalo.edu,author,ASPLOS_17_029
"Xu, Wenyao",@buffalo.edu,author,ASPLOS_17_029
"Cox, Guilherme",@rutgers.edu,author,ASPLOS_17_030
"Bhattacharjee, Abhishek",@cs.rutgers.edu,author,ASPLOS_17_030
"Lesokhin, Ilya",,author,ASPLOS_17_031
"Eran, Haggai",,author,ASPLOS_17_031
"Raindel, Shachar",@tx.technion.ac.il,author,ASPLOS_17_031
"Shapiro, Guy",,author,ASPLOS_17_031
"Grimberg, Sagi",,author,ASPLOS_17_031
"Liss, Liran",,author,ASPLOS_17_031
"Ben-Yehuda, Muli",@mulix.org,author,ASPLOS_17_031
"Amit, Nadav",@vmware.com,author,ASPLOS_17_031
"Tsafrir, Dan",@cs.technion.ac.il,author,ASPLOS_17_031
"Hu, Yang",@utdallas.edu,author,ASPLOS_17_032
"Li, Tao",,author,ASPLOS_17_032
"Wu, Bo",@mines.edu,author,ASPLOS_17_033
"Liu, Xu",@cs.wm.edu,author,ASPLOS_17_033
"Zhou, Xiaobo",@uccs.edu,author,ASPLOS_17_033
"Jiang, Changjun",,author,ASPLOS_17_033
"Li, Kaiwei",@mails.tsinghua.edu.cn,author,ASPLOS_17_034
"Chen, Jianfei",@mails.tsinghua.edu.cn,author,ASPLOS_17_034
"Chen, Wengguan",,author,ASPLOS_17_034
"Zhu, Jun",@mail.tsinghua.edu.cn,author,ASPLOS_17_034
"Khazraee, Moein",,author,ASPLOS_17_035
"Zhang, Lu",,author,ASPLOS_17_035
"Vega, Luis",,author,ASPLOS_17_035
"Taylor, Michael",@ucsd.edu,author,ASPLOS_17_035
"Park, Jason Jong Kyu",@umich.edu,author,ASPLOS_17_036
"Park, Yongjun",@hongik.ac.kr,author,ASPLOS_17_036
"Mahlke, Scott",@umich.edu,author,ASPLOS_17_036
"Zhang, Rui2",,author,ASPLOS_17_037
"Stanley, Natalie",@email.unc.edu,author,ASPLOS_17_037
"Griggs, Christopher",,author,ASPLOS_17_037
"Chi, Andrew",@cs.unc.edu,author,ASPLOS_17_037
"Sturton, Cynthia",@cs.unc.edu,author,ASPLOS_17_037
"Ferraiuolo, Andrew",@cornell.edu,author,ASPLOS_17_038
"Xu, Rui",,author,ASPLOS_17_038
"Zhang, Danfeng",@cse.psu.edu,author,ASPLOS_17_038
"Myers, Andrew C.",@cs.cornell.edu,author,ASPLOS_17_038
"Suh, Edward",@csl.cornell.edu,author,ASPLOS_17_038
"Chisnall, David",@swan.ac.uk,author,ASPLOS_17_039
"Davis, Brooks",@one-eyed-alien.net,author,ASPLOS_17_039
"Gudka, Khilan",,author,ASPLOS_17_039
"Joannou, Alexandre",,author,ASPLOS_17_039
"Waston, Robert N. M.",@cl.cam.ac.uk,author,ASPLOS_17_039
"Brazdil, David",,author,ASPLOS_17_039
"Woodruff, Jonathan",@cam.ac.uk,author,ASPLOS_17_039
"Markettos, A. Theodore",,author,ASPLOS_17_039
"Maste, J. Edward",,author,ASPLOS_17_039
"Norton, Robert",,author,ASPLOS_17_039
"Son, Stacey",,author,ASPLOS_17_039
"Roe, Michael",,author,ASPLOS_17_039
"Moore, Simon W.",@cl.cam.ac.uk,author,ASPLOS_17_039
"Neumann, Peter G.",,author,ASPLOS_17_039
"Laurie, Ben",@google.com,author,ASPLOS_17_039
"Ge, Xinyang",@microsoft.com,author,ASPLOS_17_040
"Cui, Weidong",,author,ASPLOS_17_040
"Jaeger, Trent",,author,ASPLOS_17_040
"Delimitrou, Christina",@cornell.edu,author,ASPLOS_17_041
"Kozyrakis, Christos",@stanford.edu,author,ASPLOS_17_041
"Kang, Yiping",@umich.edu,author,ASPLOS_17_042
"Hauswald, Johann",@umich.edu,author,ASPLOS_17_042
"Gao, Cao",@umich.edu,author,ASPLOS_17_042
"Rovinski, Austin",@umich.edu,author,ASPLOS_17_042
"Mudge, Trevor",@eecs.umich.edu,author,ASPLOS_17_042
"Mars, Jason",@umich.edu,author,ASPLOS_17_042
"Tang, Lingjia",@umich.edu,author,ASPLOS_17_042
"Agarwal, Neha",@umich.edu,author,ASPLOS_17_043
"Wenisch, Thomas F.",@umich.edu,author,ASPLOS_17_043
"Barbalace, Antonio",@vt.edu,author,ASPLOS_17_044
"Lyerly, Robert",,author,ASPLOS_17_044
"Jelesnianski, Christopher",,author,ASPLOS_17_044
"Carno, Anthony",@vt.edu,author,ASPLOS_17_044
"Chuang, Ho-Ren",,author,ASPLOS_17_044
"Legout, Vincent",@legout.info,author,ASPLOS_17_044
"Ravindran, Binoy",@vt.edu,author,ASPLOS_17_044
"Lustig, Daniel",@nvidia.com,author,ASPLOS_17_045
"Wright, Andrew",,author,ASPLOS_17_045
"Papakonstantinou, Alexanders",,author,ASPLOS_17_045
"Giroux, Olivier",,author,ASPLOS_17_045
"Liu, Haopeng",,author,ASPLOS_17_046
"Li, Guangpu",@ouhsc.edu,author,ASPLOS_17_046
"Lukman, Jeffrey F.",@cs.uchicago.edu,author,ASPLOS_17_046
"Li, Jiaxin",,author,ASPLOS_17_046
"Lu, Shan",@uchicago.edu,author,ASPLOS_17_046
"Gunawi, Haryadi",@cs.uchicago.edu,author,ASPLOS_17_046
"Tian, Chen",,author,ASPLOS_17_046
"Mashtizadeh, Ali Jose",@cs.stanford.edu,author,ASPLOS_17_047
"Garfinkel, Tal",,author,ASPLOS_17_047
"Terei, David",@scs.stanford.edu,author,ASPLOS_17_047
"Mazieres, David",,author,ASPLOS_17_047
"Rosenblum, Mendel",,author,ASPLOS_17_047
"Huang, Jian",@gatech.edu,author,ASPLOS_17_048
"Allen-Bond, Michael R.",,author,ASPLOS_17_048
"Zhang, Xuechen",@wsu.edu,author,ASPLOS_17_048
"Kotra, Jagadish",@cse.psu.edu,author,ASPLOS_17_049
"Shahidi, Narges",@psu.edu,author,ASPLOS_17_049
"Chishti, Zeshan A.",@intel.com,author,ASPLOS_17_049
"Kandemir, Mahmut T.",@cse.psu.edu,author,ASPLOS_17_049
"Kim, Jinchun",@tamu.edu,author,ASPLOS_17_050
"Teran, Elvira",@tamu.edu,author,ASPLOS_17_050
"Gratz, Paul V.",@tamu.edu,author,ASPLOS_17_050
"Jimenez, Daniel A.",@acm.org,author,ASPLOS_17_050
"Pugsley, Seth H.",@cs.utah.edu,author,ASPLOS_17_050
"Wilkerson, Chris",,author,ASPLOS_17_050
"Gao, Mingyu",@stanford.edu,author,ASPLOS_17_051
"Pu, Jing",@stanford.edu,author,ASPLOS_17_051
"Yang, Xuan",,author,ASPLOS_17_051
"Horowitz, Mark",@ee.stanford.edu,author,ASPLOS_17_051
"Kozyrakis, Christos",@stanford.edu,author,ASPLOS_17_051
"Song, Wonjun",,author,ASPLOS_17_052
"Kim, Gwangsun",@arm.com,author,ASPLOS_17_052
"Jung, Hyungjoon",,author,ASPLOS_17_052
"Chung, Jongwook",,author,ASPLOS_17_052
"Ahn, Jung Ho",@snu.ac.kr,author,ASPLOS_17_052
"Lee, Jae W.",@snu.ac.kr,author,ASPLOS_17_052
"Kim, John",@kaist.edu,author,ASPLOS_17_052
"Misra, Pulkit A.",@cs.duke.edu,author,ASPLOS_17_053
"Chase, Jeffrey S.",,author,ASPLOS_17_053
"Gehrke, Johannes",@microsoft.com,author,ASPLOS_17_053
"Lebeck, Alvin R.",@cs.duke.edu,author,ASPLOS_17_053
"Liu, Ming",,author,ASPLOS_17_054
"Luo, Liang",,author,ASPLOS_17_054
"Atreya, Kishore",,author,ASPLOS_17_054
"Ceze, Luis",@cs.washington.edu,author,ASPLOS_17_054
"Krishnamurthy, Arvind",@cs.washington.edu,author,ASPLOS_17_054
"Nelson, Jacob",@cs.washington.edu,author,ASPLOS_17_054
"Akturk, Ismail",@umn.edu,author,ASPLOS_17_055
"Karpuzcu, Ulya R.",@umn.edu,author,ASPLOS_17_055
"Bai, Yuxin",@rochester.edu,author,ASPLOS_17_056
"Lee, Victor W.",@intel.com,author,ASPLOS_17_056
"Ipek, Engin",@cs.rochester.edu,author,ASPLOS_17_056
"Harris, Tim",@oracle.com,chair,VEE_17
"Hunt, Galen",@microsoft.com,chair,VEE_17
"Gavrilovska, Ada",@cc.gatech.edu,pc,VEE_17
"Folliot, Bertil",,pc,VEE_17
"Waldspurger, Carl",@waldspurger.org,pc,VEE_17
"Krintz, Chandra",,pc,VEE_17
"Heidinga, Dan",,pc,VEE_17
"Chisnall, David",@swan.ac.uk,pc,VEE_17
"Hunt, Galen",@microsoft.com,pc,VEE_17
"Huang, Hann",@mediatek.com,pc,VEE_17
"Steinder, Malgorzata Gosia",@us.ibm.com,pc,VEE_17
"Stephens, Maoni",,pc,VEE_17
"Ohara, Moriyoshi",@jp.ibm.com,pc,VEE_17
"Farooqui, Naila",@cc.gatech.edu,pc,VEE_17
"Bonzini, Paolo",@gnu.org,pc,VEE_17
"Kessler, Peter",,pc,VEE_17
"Chen, Rong",@sjtu.edu.cn,pc,VEE_17
"Marr, Stefan",@jku.at,pc,VEE_17
"Harris, Tim",@oracle.com,pc,VEE_17
"Hosking, Tony",@anu.edu.au,pc,VEE_17
"Amit, Nadav",@vmware.com,pc,VEE_17
"Liu, Bin",@cmu.edu,keynote,VEE_17
"Keahey, Kate",@mcs.anl.gov,keynote,VEE_17
"Hunt, Galen",@microsoft.com,session,VEE_17
"Huang, Hann",@mediatek.com,session,VEE_17
"Chisnall, David",@swan.ac.uk,session,VEE_17
"Bonzini, Paolo",@gnu.org,session,VEE_17
"Stephens, Maoni",,session,VEE_17
"Bonzini, Paolo",@gnu.org,session,VEE_17
"Harris, Tim",@oracle.com,session,VEE_17
"Harris, Tim",@oracle.com,session,VEE_17
"Nitu, Vlad",,author,VEE_17_001
"Olivier, Pierre",@vt.edu,author,VEE_17_001
"Tchana, Alain",,author,VEE_17_001
"Chiba, Daniel",,author,VEE_17_001
"Barbalace, Antonio",@vt.edu,author,VEE_17_001
"Hagimont, Daniel",@enseeiht.fr,author,VEE_17_001
"Ravindran, Binoy",@vt.edu,author,VEE_17_001
"Kuenzer, Simon",,author,VEE_17_002
"Ivanov, Anton",,author,VEE_17_002
"Manco, Filipe",@neclab.eu,author,VEE_17_002
"Mendes, Jose",,author,VEE_17_002
"Volchkov, Yuri",,author,VEE_17_002
"Schmidt, Florian",@flosch.eu,author,VEE_17_002
"Yasukata, Kenichi",@ht.sfc.keio.ac.jp,author,VEE_17_002
"Honda, Michio",@sfc.wide.ad.jp,author,VEE_17_002
"Huici, Felipe",@neclab.eu,author,VEE_17_002
"Zhang, Jinshi",,author,VEE_17_003
"Dong, Eddie",,author,VEE_17_003
"Jian, Li",,author,VEE_17_003
"Guan, Haibing",,author,VEE_17_003
"Garg, Anshuj",,author,VEE_17_004
"Mishra, Debadatta",@cse.iitb.ac.in,author,VEE_17_004
"Kulkarni, Purushottam",@cse.iitb.ac.in,author,VEE_17_004
"Fumero, Juan",@ed.ac.uk,author,VEE_17_005
"Steuwer, Michel",@ed.ac.uk,author,VEE_17_005
"Stadler, Lukas",@jku.at,author,VEE_17_005
"Dubach, Christophe",@ed.ac.uk,author,VEE_17_005
"Kotselidis, Christos",@manchester.ac.uk,author,VEE_17_006
"Clarkson, James",,author,VEE_17_006
"Rodchenko, Andrey",@manchester.ac.uk,author,VEE_17_006
"Nisbet, Andy",@manchester.ac.uk,author,VEE_17_006
"Mawer, John",@manchester.ac.uk,author,VEE_17_006
"Luján, Mikel",@manchester.ac.uk,author,VEE_17_006
"Deng, Liang",,author,VEE_17_007
"Liu, Peng",@ist.psu.edu,author,VEE_17_007
"Xu, Jun",@psu.edu,author,VEE_17_007
"Chen, Ping",@ist.psu.edu,author,VEE_17_007
"Zeng, Qingkai",,author,VEE_17_007
"Suneja, Sahil",@cs.toronto.edu,author,VEE_17_008
"Koller, Ricardo",@us.ibm.com,author,VEE_17_008
"Isci, Canturk",@alumni.princeton.edu,author,VEE_17_008
"Lara, Eyal De",@cs.toronto.edu,author,VEE_17_008
"Hashemi, Ali B.",@utoronto.ca,author,VEE_17_008
"Bhattacharyya, Arnamoy",@ece.utoronto.ca,author,VEE_17_008
"Amza, Cristiana",@ece.utoronto.ca,author,VEE_17_008
"Arulraj, Leo",@cs.wisc.edu,author,VEE_17_009
"Arpaci-Dusseau, Andrea",@cs.wisc.edu,author,VEE_17_009
"Arpaci-Dusseau, Remzi",@cs.wisc.edu,author,VEE_17_009
"Hetzelt, Felicitas",,author,VEE_17_010
"Buhren, Robert",,author,VEE_17_010
"Wang, Zhe2",,author,VEE_17_011
"Wu, Chenggang",,author,VEE_17_011
"Li, Jianjun",,author,VEE_17_011
"Lai, Yuanming",,author,VEE_17_011
"Zhang1, Xiangyu",@cs.purdue.edu,author,VEE_17_011
"Hsu, Wei-Chung",,author,VEE_17_011
"Cheng, Yueqiang",@andrew.cmu.edu,author,VEE_17_011
"Estrada, Zachary J.",@rose-hulman.edu,author,VEE_17_012
"Sprabery, Read",@illinois.edu,author,VEE_17_012
"Yan, Lok",@westga.edu,author,VEE_17_012
"Yu, Zhongzhi",,author,VEE_17_012
"Campbell, Roy",@illinois.edu,author,VEE_17_012
"Kalbarczyk, Zbigniew",,author,VEE_17_012
"Iyer, Ravi",@intel.com,author,VEE_17_012
"Yang, Chun",,author,VEE_17_013
"Liu, Xianhua",@mprc.pku.edu.cn,author,VEE_17_013
"Cheng, Xu",,author,VEE_17_013
"D'Antras, Amanieu",@cs.man.ac.uk,author,VEE_17_014
"Gorgovan, Cosmin",@manchester.ac.uk,author,VEE_17_014
"Garside, Jim",,author,VEE_17_014
"Goodacre, John",@manchester.ac.uk,author,VEE_17_014
"Luján, Mikel",@manchester.ac.uk,author,VEE_17_014
"Zhu, Min",,author,VEE_17_015
"Tu, Bibo",,author,VEE_17_015
"Wei, Wei",,author,VEE_17_015
"Meng, Dan",,author,VEE_17_015
"Hussein, Ahmed",@purdue.edu,author,VEE_17_016
"Payer, Mathias",@nebelwelt.net,author,VEE_17_016
"Hosking, Tony",@anu.edu.au,author,VEE_17_016
"Vick, Christopher A.",,author,VEE_17_016
"Zhang, Jie",@osu.edu,author,VEE_17_017
"Lu, Xiaoyi",@cse.ohio-state.edu,author,VEE_17_017
"Panda, Dhabaleswar K.",@cse.ohio-state.edu,author,VEE_17_017
"Lu, Kai",,author,VEE_17_018
"Zhang, Wenzhe",,author,VEE_17_018
"Wang, Xiaoping",,author,VEE_17_018
"Luján, Mikel",@manchester.ac.uk,author,VEE_17_018
"Nisbet, Andy",@manchester.ac.uk,author,VEE_17_018
"Koziolek, Anne",@kit.edu,chair,ICPE_17
"Smirni, Evgenia",@cs.wm.edu,chair,ICPE_17
"Apon, Amy",@clemson.edu,pc,ICPE_17
"Arlitt, Martin",@microfocus.com,pc,ICPE_17
"Avritzer, Alberto",@sonatype.com,pc,ICPE_17
"Becker, Steffen",@informatik.uni-stuttgart.de,pc,ICPE_17
"Birke, Robert",,pc,ICPE_17
"Bondi, Andre B.",,pc,ICPE_17
"Carlsson, Niklas",@ida.liu.se,pc,ICPE_17
"Chen, Lydia Y.",@zurich.ibm.com,pc,ICPE_17
"Cherkasova, Ludmila",@hpe.com,pc,ICPE_17
"Personè, Vittoria De Nitto",,pc,ICPE_17
"Marco, Antinisca Di",@univaq.it,pc,ICPE_17
"Hasselbring, Wilhelm",@email.uni-kiel.de,pc,ICPE_17
"Iosup, Alexandru",@tudelft.nl,pc,ICPE_17
"Kalyvianaki, Evangelia",@city.ac.uk,pc,ICPE_17
"Kounev, Samuel",@kit.edu,pc,ICPE_17
"Koziolek, Heiko",@de.abb.com,pc,ICPE_17
"Krishnamurthy, Diwakar",@ucalgary.ca,pc,ICPE_17
"Lee, Patrick P. C.",@cse.cuhk.edu.hk,pc,ICPE_17
"Lladó, Catalina M.",,pc,ICPE_17
"Lu, Lei",@vmware.com,pc,ICPE_17
"Marin, Andrea",@dais.unive.it,pc,ICPE_17
"Menasce, Daniel",@gmu.edu,pc,ICPE_17
"Menasché, Daniel Sadoc",@dcc.ufrj.br,pc,ICPE_17
"Merseguer, José",@unizar.es,pc,ICPE_17
"Mi, Ningfang",,pc,ICPE_17
"Mirandola, Raffaela",@elet.polimi.it,pc,ICPE_17
"Nambiar, Manoj",,pc,ICPE_17
"Petriu, Dorina",@sce.carleton.ca,pc,ICPE_17
"Poshyvanyk, Denys",@cs.wm.edu,pc,ICPE_17
"Reussner, Ralf",@kit.edu,pc,ICPE_17
"Riska, Alma",,pc,ICPE_17
"Rolia, Jerry",,pc,ICPE_17
"Singhal, Rekha",,pc,ICPE_17
"Tribastone, Mirco",@imtlucca.it,pc,ICPE_17
"Trubiani, Catia",@gssi.infn.it,pc,ICPE_17
"Tuma, Petr",@d3s.mff.cuni.cz,pc,ICPE_17
"Varbanescu, Ana Lucia",@uva.nl,pc,ICPE_17
"Vicario, Enrico",@unifi.it,pc,ICPE_17
"Wolter, Katinka",@fu-berlin.de,pc,ICPE_17
"Woodside, Murray",@sce.carleton.ca,pc,ICPE_17
"Yan, Feng",,pc,ICPE_17
"Zhu, Xiaoyun",,pc,ICPE_17
"Wuerthinger, Thomas",@oracle.com,keynote,ICPE_17
"Quaglia, Francesco",@uniroma2.it,keynote,ICPE_17
"Merchant, Arif",@google.com,keynote,ICPE_17
"Woodside, Murray",@sce.carleton.ca,session,ICPE_17
"Wolter, Katinka",@fu-berlin.de,session,ICPE_17
"Nitto, Vittoria De",,session,ICPE_17
"Poess, Meikel",@oracle.com,session,ICPE_17
"Bondi, Andre B.",,session,ICPE_17
"Singhal, Rekha",,session,ICPE_17
"Trubiani, Catia",@gssi.infn.it,session,ICPE_17
"Avritzer, Alberto",@sonatype.com,session,ICPE_17
"Bulej, Lubomír",@d3s.mff.cuni.cz,session,ICPE_17
"Lengauer, Philipp",,author,ICPE_17_001
"Bitto, Verena",,author,ICPE_17_001
"Mössenböck, Hanspeter",@jku.at,author,ICPE_17_001
"Mazouz, Abdelhafid",,author,ICPE_17_002
"Wong, David C.",@i2r.a-star.edu.sg,author,ICPE_17_002
"Kuck, David",,author,ICPE_17_002
"Jalby, William",@uvsq.fr,author,ICPE_17_002
"Molka, Daniel",,author,ICPE_17_003
"Schoene, Robert",@tu-dresden.de,author,ICPE_17_003
"Hackenberg, Daniel",@tu-dresden.de,author,ICPE_17_003
"Nagel, Wolfgang E.",,author,ICPE_17_003
"Valov, Pavel",@gsd.uwaterloo.ca,author,ICPE_17_004
"Petkovich, Jean-Christophe",,author,ICPE_17_004
"Guo, Jianmei",@ecust.edu.cn,author,ICPE_17_004
"Fischmeister, Sebastian",,author,ICPE_17_004
"Czarnecki, Krzysztof",@gsd.uwaterloo.ca,author,ICPE_17_004
"Szepesi, Tyler",,author,ICPE_17_005
"Cassell, Benjamin",@uwaterloo.ca,author,ICPE_17_005
"Brecht, Tim",@cs.uwaterloo.ca,author,ICPE_17_005
"Eager, Derek",@cs.usask.ca,author,ICPE_17_005
"Summers, Jim",,author,ICPE_17_005
"Wong, Bernard",,author,ICPE_17_005
"Wang, Cheng",,author,ICPE_17_006
"Liang, Qianlin",,author,ICPE_17_006
"Urgaonkar, Bhuvan",@cse.psu.edu,author,ICPE_17_006
"Ilyushkin, Alexey",@tudelft.nl,author,ICPE_17_007
"Ali-Eldin, Ahmed",@cs.umu.se,author,ICPE_17_007
"Herbst, Nikolas",@uni-wuerzburg.de,author,ICPE_17_007
"Papadopoulos, Alessandro Vittorio",@mdh.se,author,ICPE_17_007
"Ghit, Bogdan",@tudelft.nl,author,ICPE_17_007
"Epema, Dick",@tudelft.nl,author,ICPE_17_007
"Iosup, Alexandru",@tudelft.nl,author,ICPE_17_007
"Ravindra, Sajith",,author,ICPE_17_008
"Dayarathna, Miyuru",@wso2.com,author,ICPE_17_008
"Jayasena, Sanath",@cse.mrt.ac.lk,author,ICPE_17_008
"Menth, Michael",@uni-tuebingen.de,author,ICPE_17_009
"Hauser, Frederik",,author,ICPE_17_009
"Apte, Varsha",@cse.iitb.ac.in,author,ICPE_17_010
"Viswanath, T. V. S.",,author,ICPE_17_010
"Kommireddy, Akhilesh",@cse.iitb.ac.in,author,ICPE_17_010
"Gawali, Devidas",@cse.iitb.ac.in,author,ICPE_17_010
"Gupta, Anshul",@cse.iitb.ac.in,author,ICPE_17_010
"Awad, Mahmoud",,author,ICPE_17_011
"Menasce, Daniel",@gmu.edu,author,ICPE_17_011
"Hashemian, Raoufeh",@ucalgary.ca,author,ICPE_17_012
"Carlsson, Niklas",@ida.liu.se,author,ICPE_17_012
"Krishnamurthy, Diwakar",@ucalgary.ca,author,ICPE_17_012
"Arlitt, Martin",@microfocus.com,author,ICPE_17_012
"Penders, Ate",,author,ICPE_17_013
"Pavlin, Gregor",,author,ICPE_17_013
"Varbanescu, Ana Lucia",@uva.nl,author,ICPE_17_013
"Sips, Henk",@tudelft.nl,author,ICPE_17_013
"Michael, Nicolas",,author,ICPE_17_014
"Ramannavar, Nitin",,author,ICPE_17_014
"Shen, Yixiao",,author,ICPE_17_014
"Patil, Sheetal",,author,ICPE_17_014
"Sung, Jan-Lung",,author,ICPE_17_014
"Zagieboylo, Drew",@cornell.edu,author,ICPE_17_015
"Ramakrishnan, Raghu",@microsoft.com,author,ICPE_17_016
"Kaur, Arvinder",@ipu.ac.in,author,ICPE_17_016
"Jun, Tae Joon",@kaist.ac.kr,author,ICPE_17_017
"Yoo, Myong Hwan",,author,ICPE_17_017
"Kim, Daeyoung",@kaist.ac.kr,author,ICPE_17_017
"Cho, Kyu Tae",,author,ICPE_17_017
"Lee, Seungyoung",,author,ICPE_17_017
"Yeun, Kyuoke",,author,ICPE_17_017
"Buchholz, Peter",,author,ICPE_17_018
"Bause, Falko",,author,ICPE_17_018
"May, Johannes",,author,ICPE_17_018
"Bajunaid, Noor",,author,ICPE_17_019
"Menasce, Daniel",@gmu.edu,author,ICPE_17_019
"Park, Changhyun",@calab.kaist.ac.kr,author,ICPE_17_020
"Lee, Seongjin",@hanyang.ac.kr,author,ICPE_17_020
"Won, Youjip",@hanyang.ac.kr,author,ICPE_17_020
"Ahn, Soohan",,author,ICPE_17_020
"Boudjadar, Jalil",@eng.au.dk,author,ICPE_17_021
"Nadjm-Tehrani, Simin",,author,ICPE_17_021
"Bouloukakis, Georgios",@inria.fr,author,ICPE_17_022
